Date,Size,Factory,Location,X,Y
2022-08-01,55',A1,LC45,158,1100
2022-08-01,55',A4,LC35,852,1500
2022-08-01,35',A4,LC45,807,1500
2022-08-01,35',A2,LC45,523,602
2022-08-01,45',A3,LC45,280,398
2022-08-01,45',A4,LC45,173,1500
2022-08-01,55',A3,LC55,45,404
2022-08-01,55',A3,LC41,908,402
2022-08-01,35',A2,LC45,473,604
2022-08-01,75',A4,LC45,1166,1499
2022-08-01,35',A1,LC41,304,1100
2022-08-01,45',A4,LC41,1216,1500
2022-08-01,45',A4,LC45,1141,1500
2022-08-01,35',A1,LC41,301,1098
2022-08-01,35',A4,LC45,707,1499
2022-08-01,45',A4,LC41,1209,1501
2022-08-01,45',A4,LC41,1217,1501
2022-08-01,35',A4,LC51,1238,1499
2022-08-01,45',A2,LC41,609,602
2022-08-01,55',A4,LC45,376,1499
2022-08-01,55',A2,LC51,616,602
2022-08-01,55',A1,LC31,301,1101
2022-08-01,45',A4,LC51,1236,1500
2022-08-01,55',A3,LC41,909,399
2022-08-01,55',A4,LC45,361,1499
2022-08-01,35',A4,LC51,1235,1500
2022-08-01,45',A3,LC45,580,398
2022-08-01,55',A3,LC41,912,400
2022-08-01,35',A4,LC41,1214,1500
2022-08-01,55',A1,LC55,275,1098
2022-08-01,45',A4,LC45,1014,1499
2022-08-01,35',A2,LC45,337,600
2022-08-01,55',A1,LC45,257,1100
2022-08-01,45',A4,LC41,1213,1500
2022-08-01,45',A2,LC35,84,600
2022-08-01,45',A4,LC51,1237,1501
2022-08-01,45',A1,LC45,26,1099
2022-08-01,35',A4,LC45,1033,1499
2022-08-01,75',A2,LC45,34,599
2022-08-01,75',A2,LC45,546,601
2022-08-01,75',A4,LC51,1239,1500
2022-08-01,55',A2,LC51,621,600
2022-08-01,55',A4,LC51,1233,1499
2022-08-01,55',A3,LC31,907,402
2022-08-01,45',A2,LC41,608,603
2022-08-01,55',A2,LC51,619,603
2022-08-01,75',A3,LC41,912,400
2022-08-01,45',A1,LC45,161,1100
2022-08-01,45',A3,LC45,324,401
2022-08-01,45',A2,LC51,618,596
2022-08-01,75',A4,LC51,1234,1499
2022-08-01,45',A2,LC41,606,600
2022-08-01,45',A2,LC51,617,599
2022-08-01,45',A3,LC41,908,403
2022-08-01,55',A3,LC55,805,399
2022-08-01,55',A4,LC51,1235,1500
2022-08-01,45',A4,LC55,100,1501
2022-08-01,45',A4,LC45,0,1499
2022-08-01,45',A2,LC45,10,601
2022-08-01,75',A1,LC51,311,1101
2022-08-01,75',A2,LC45,205,599
2022-08-01,35',A1,LC41,304,1100
2022-08-01,35',A2,LC45,193,598
2022-08-01,35',A1,LC55,170,1099
2022-08-01,55',A4,LC35,48,1501
2022-08-01,45',A4,LC45,1075,1501
2022-08-01,55',A2,LC35,111,601
2022-08-01,45',A4,LC31,1212,1501
2022-08-01,45',A4,LC45,1067,1502
2022-08-01,55',A3,LC55,161,400
2022-08-01,45',A4,LC51,1239,1499
2022-08-01,45',A1,LC45,148,1097
2022-08-01,75',A1,LC51,304,1099
2022-08-01,45',A4,LC51,1240,1499
2022-08-01,35',A3,LC55,176,401
2022-08-01,35',A4,LC45,923,1499
2022-08-01,75',A4,LC55,376,1499
2022-08-01,45',A3,LC45,644,399
2022-08-01,45',A2,LC51,619,601
2022-08-01,75',A4,LC45,331,1501
2022-08-01,35',A1,LC35,177,1096
2022-08-01,55',A4,LC51,1233,1498
2022-08-01,45',A1,LC41,304,1101
2022-08-01,45',A4,LC45,125,1500
2022-08-01,45',A4,LC51,1237,1501
2022-08-01,35',A2,LC51,615,599
2022-08-01,45',A4,LC45,126,1497
2022-08-01,45',A2,LC41,604,601
2022-08-01,35',A3,LC51,926,398
2022-08-01,35',A2,LC51,617,599
2022-08-01,35',A4,LC55,614,1499
2022-08-01,75',A3,LC45,295,402
2022-08-01,45',A4,LC51,1235,1500
2022-08-01,55',A4,LC51,1235,1501
2022-08-01,75',A4,LC51,1235,1498
2022-08-01,55',A4,LC41,1211,1501
2022-08-01,55',A2,LC41,605,598
2022-08-01,45',A3,LC45,726,399
2022-08-01,45',A4,LC45,59,1501
2022-08-01,45',A3,LC51,927,402
2022-08-01,35',A2,LC35,59,601
2022-08-01,45',A4,LC55,827,1501
2022-08-01,55',A2,LC55,361,603
2022-08-01,45',A4,LC45,1121,1500
2022-08-01,75',A4,LC51,1234,1500
2022-08-01,45',A1,LC35,57,1102
2022-08-01,45',A2,LC45,153,601
2022-08-01,45',A1,LC45,264,1102
2022-08-01,45',A3,LC51,925,404
2022-08-01,55',A4,LC45,303,1501
2022-08-01,45',A2,LC45,389,599
2022-08-01,45',A1,LC35,171,1098
2022-08-01,35',A3,LC35,736,399
2022-08-01,55',A4,LC45,390,1499
2022-08-01,45',A2,LC45,268,600
2022-08-01,55',A4,LC31,1212,1500
2022-08-01,55',A2,LC55,562,601
2022-08-01,75',A2,LC35,556,600
2022-08-01,35',A4,LC41,1211,1501
2022-08-01,35',A2,LC41,610,600
2022-08-01,75',A4,LC31,1214,1499
2022-08-01,35',A2,LC51,617,600
2022-08-01,55',A4,LC31,1209,1501
2022-08-01,55',A4,LC51,1234,1497
2022-08-02,45',A4,LC45,251,1201
2022-08-02,75',A2,LC45,607,488
2022-08-02,45',A2,LC35,211,1292
2022-08-02,45',A1,LC51,1862,94
2022-08-02,35',A3,LC55,910,32
2022-08-02,45',A3,LC55,741,1252
2022-08-02,75',A3,LC41,914,1538
2022-08-02,45',A4,LC41,1928,227
2022-08-02,55',A3,LC31,894,709
2022-08-02,35',A2,LC51,1615,77
2022-08-02,75',A4,LC51,933,117
2022-08-02,55',A2,LC41,797,269
2022-08-02,55',A3,LC55,44,14
2022-08-02,35',A2,LC45,778,1039
2022-08-02,45',A2,LC45,1337,177
2022-08-02,45',A2,LC41,918,1227
2022-08-02,55',A4,LC45,554,1115
2022-08-02,35',A3,LC45,752,1479
2022-08-02,45',A2,LC51,1616,1231
2022-08-02,45',A3,LC41,1824,1443
2022-08-02,45',A2,LC55,15,1404
2022-08-02,35',A3,LC55,224,1441
2022-08-02,45',A3,LC45,869,1289
2022-08-02,45',A4,LC45,597,1264
2022-08-02,55',A2,LC51,533,109
2022-08-02,45',A1,LC45,82,825
2022-08-02,45',A1,LC55,186,1298
2022-08-02,75',A4,LC55,385,1392
2022-08-02,75',A4,LC35,244,638
2022-08-02,55',A2,LC51,1624,1034
2022-08-02,35',A2,LC45,107,1345
2022-08-02,45',A2,LC41,1845,126
2022-08-02,35',A4,LC51,282,5
2022-08-02,35',A4,LC35,67,462
2022-08-02,45',A2,LC51,677,1213
2022-08-02,45',A4,LC51,791,1537
2022-08-02,35',A3,LC51,349,640
2022-08-02,45',A4,LC45,430,1529
2022-08-02,45',A1,LC45,11,402
2022-08-02,75',A3,LC45,121,1403
2022-08-02,35',A2,LC51,1850,1562
2022-08-02,55',A4,LC55,946,148
2022-08-02,55',A4,LC31,149,594
2022-08-02,55',A2,LC51,484,458
2022-08-02,35',A3,LC41,141,1271
2022-08-02,45',A4,LC45,266,951
2022-08-02,35',A4,LC45,820,1488
2022-08-02,45',A3,LC55,43,927
2022-08-02,55',A4,LC35,1237,1410
2022-08-02,45',A2,LC35,240,1324
2022-08-02,45',A2,LC31,7,789
2022-08-02,75',A1,LC41,1861,409
2022-08-02,35',A4,LC51,1145,907
2022-08-02,45',A4,LC41,1902,1083
2022-08-02,55',A2,LC45,715,713
2022-08-02,45',A3,LC51,1742,463
2022-08-02,45',A1,LC35,49,1651
2022-08-02,45',A2,LC31,29,388
2022-08-02,45',A2,LC55,91,165
2022-08-02,75',A2,LC51,238,490
2022-08-02,35',A4,LC41,641,928
2022-08-02,55',A4,LC41,1916,1439
2022-08-02,45',A2,LC45,716,980
2022-08-02,55',A4,LC45,1339,1669
2022-08-02,45',A3,LC55,1577,690
2022-08-02,45',A4,LC51,1255,629
2022-08-02,55',A4,LC45,194,560
2022-08-02,45',A2,LC45,725,206
2022-08-02,55',A4,LC45,1595,1575
2022-08-02,45',A2,LC45,1597,1564
2022-08-02,35',A4,LC31,165,138
2022-08-02,55',A2,LC31,1425,39
2022-08-02,45',A4,LC45,574,1409
2022-08-02,75',A2,LC41,525,1679
2022-08-02,55',A4,LC45,821,716
2022-08-02,45',A3,LC41,588,498
2022-08-02,75',A4,LC41,1205,171
2022-08-02,55',A2,LC41,141,882
2022-08-02,75',A4,LC41,906,1093
2022-08-02,75',A2,LC55,367,1328
2022-08-02,45',A2,LC31,1498,641
2022-08-02,45',A4,LC45,1044,676
2022-08-02,45',A1,LC51,1505,615
2022-08-02,75',A3,LC35,20,987
2022-08-02,35',A4,LC51,1627,567
2022-08-02,75',A4,LC51,1873,108
2022-08-02,45',A4,LC45,151,1334
2022-08-02,35',A2,LC31,1523,1067
2022-08-02,55',A1,LC51,1024,1641
2022-08-02,35',A2,LC41,1029,739
2022-08-02,55',A4,LC51,74,177
2022-08-02,75',A4,LC45,131,611
2022-08-02,45',A2,LC41,439,115
2022-08-02,55',A4,LC51,1789,1234
2022-08-02,35',A2,LC51,1954,1331
2022-08-02,45',A4,LC45,687,1243
2022-08-02,55',A2,LC35,124,1182
2022-08-02,55',A3,LC45,663,749
2022-08-02,35',A2,LC35,468,391
2022-08-02,45',A2,LC55,475,841
2022-08-02,55',A4,LC41,955,953
2022-08-02,35',A2,LC31,1182,1616
2022-08-02,75',A2,LC45,409,1489
2022-08-02,35',A3,LC45,121,578
2022-08-02,45',A2,LC51,779,1313
2022-08-02,75',A4,LC45,40,191
2022-08-02,35',A2,LC45,105,209
2022-08-02,75',A1,LC45,643,36
2022-08-02,45',A1,LC55,94,36
2022-08-02,55',A4,LC45,517,399
2022-08-02,45',A4,LC35,70,1640
2022-08-02,45',A3,LC45,1603,915
2022-08-02,35',A3,LC31,45,301
2022-08-02,45',A4,LC45,95,580
2022-08-02,45',A4,LC45,366,1147
2022-08-02,75',A2,LC45,101,1341
2022-08-02,75',A4,LC41,501,918
2022-08-02,35',A3,LC45,624,560
2022-08-02,55',A2,LC35,106,1553
2022-08-02,45',A4,LC45,28,850
2022-08-02,45',A2,LC41,1778,1232
2022-08-02,45',A3,LC41,140,58
2022-08-02,55',A4,LC35,33,1009
2022-08-02,45',A3,LC45,163,330
2022-08-02,45',A4,LC45,1384,446
2022-08-02,45',A4,LC45,151,1219
2022-08-02,55',A4,LC41,925,1320
2022-08-02,55',A1,LC45,659,1462
2022-08-02,45',A3,LC51,1514,1611
2022-08-02,55',A4,LC51,1782,677
2022-08-02,55',A1,LC51,617,993
2022-08-02,55',A2,LC45,606,941
2022-08-02,35',A2,LC51,105,367
2022-08-02,35',A4,LC41,572,1615
2022-08-02,55',A4,LC51,119,14
2022-08-02,35',A3,LC45,68,853
2022-08-02,45',A3,LC45,756,1584
2022-08-02,55',A2,LC31,1727,344
2022-08-02,45',A3,LC41,512,346
2022-08-02,45',A4,LC35,12,1592
2022-08-02,45',A4,LC35,567,612
2022-08-02,45',A3,LC51,199,257
2022-08-02,45',A4,LC45,1598,1398
2022-08-02,55',A4,LC55,113,371
2022-08-02,45',A4,LC31,298,613
2022-08-02,45',A2,LC55,851,323
2022-08-02,55',A2,LC55,96,1277
2022-08-02,55',A1,LC51,1325,727
2022-08-02,35',A3,LC45,291,1492
2022-08-02,35',A3,LC41,1374,1516
2022-08-02,75',A1,LC41,1485,1356
2022-08-02,45',A1,LC45,300,954
2022-08-02,45',A1,LC35,2,405
2022-08-02,55',A2,LC41,953,496
2022-08-02,75',A4,LC45,800,1030
2022-08-02,45',A4,LC55,1339,734
2022-08-02,45',A3,LC35,603,1456
2022-08-02,45',A3,LC45,98,651
2022-08-02,75',A3,LC41,1716,909
2022-08-02,45',A4,LC45,990,331
2022-08-02,35',A2,LC55,520,1270
2022-08-02,55',A4,LC41,1351,1515
2022-08-02,55',A3,LC45,431,1320
2022-08-02,55',A4,LC41,1807,746
2022-08-02,55',A3,LC41,629,126
2022-08-02,45',A4,LC45,6,1638
2022-08-02,45',A1,LC45,179,1285
2022-08-02,55',A2,LC41,1639,1091
2022-08-02,75',A4,LC45,340,585
2022-08-02,45',A4,LC55,194,1351
2022-08-02,55',A4,LC41,1202,477
2022-08-02,35',A2,LC41,420,1541
2022-08-02,75',A4,LC45,1734,76
2022-08-02,55',A2,LC35,213,509
2022-08-02,45',A4,LC31,1486,847
2022-08-02,55',A3,LC41,722,283
2022-08-02,75',A4,LC51,1842,500
2022-08-02,75',A2,LC51,506,1246
2022-08-02,75',A4,LC45,125,295
2022-08-02,55',A3,LC45,76,1620
2022-08-02,45',A2,LC35,787,1527
2022-08-02,45',A4,LC31,699,1136
2022-08-02,55',A4,LC31,137,1456
2022-08-02,55',A3,LC45,5,501
2022-08-02,35',A4,LC51,403,681
2022-08-02,55',A3,LC51,377,770
2022-08-02,75',A2,LC41,67,1238
2022-08-02,75',A3,LC41,1415,1314
2022-08-02,45',A2,LC31,338,528
2022-08-02,55',A4,LC45,1459,528
2022-08-02,75',A2,LC41,1090,83
2022-08-02,45',A2,LC45,311,761
2022-08-02,55',A4,LC45,365,24
2022-08-02,75',A4,LC41,847,1132
2022-08-02,35',A1,LC51,609,1583
2022-08-02,75',A2,LC45,570,261
2022-08-02,45',A4,LC45,210,8
2022-08-02,45',A2,LC45,160,1502
2022-08-02,35',A2,LC45,1088,1501
2022-08-02,45',A4,LC55,128,732
2022-08-02,35',A4,LC41,248,1662
2022-08-02,45',A4,LC45,207,1191
2022-08-02,75',A2,LC51,1664,91
2022-08-02,75',A4,LC31,991,1196
2022-08-02,55',A4,LC41,964,669
2022-08-02,45',A2,LC41,1684,1625
2022-08-02,35',A2,LC45,1706,1252
2022-08-02,45',A4,LC45,303,1518
2022-08-02,45',A2,LC41,457,726
2022-08-02,55',A4,LC41,1655,886
2022-08-02,55',A4,LC41,859,804
2022-08-02,55',A3,LC51,10,450
2022-08-02,35',A4,LC55,749,190
2022-08-02,35',A4,LC31,1604,1160
2022-08-02,55',A3,LC41,1435,411
2022-08-02,55',A4,LC51,18,767
2022-08-02,45',A4,LC51,1052,654
2022-08-02,35',A1,LC55,134,1132
2022-08-02,35',A4,LC45,965,493
2022-08-02,35',A4,LC31,883,1172
2022-08-02,35',A4,LC45,468,855
2022-08-02,75',A1,LC51,184,1334
2022-08-02,75',A3,LC51,522,90
2022-08-02,45',A4,LC31,765,243
2022-08-02,45',A2,LC35,86,925
2022-08-02,45',A4,LC41,1456,65
2022-08-02,75',A2,LC51,310,1056
2022-08-02,35',A2,LC31,1416,178
2022-08-02,45',A4,LC41,1786,899
2022-08-02,35',A4,LC31,1460,1407
2022-08-02,45',A2,LC35,605,510
2022-08-02,55',A3,LC45,392,783
2022-08-02,55',A4,LC55,362,427
2022-08-02,35',A2,LC45,814,1125
2022-08-02,55',A4,LC31,263,1423
2022-08-02,35',A4,LC55,1401,1072
2022-08-02,45',A4,LC51,131,1364
2022-08-02,75',A2,LC31,1725,548
2022-08-02,45',A2,LC51,84,1445
2022-08-02,55',A4,LC41,1043,1441
2022-08-02,45',A3,LC45,660,445
2022-08-02,75',A4,LC31,1104,350
2022-08-02,35',A2,LC55,1070,1679
2022-08-02,75',A4,LC41,1383,629
2022-08-02,55',A4,LC31,618,960
2022-08-02,75',A4,LC51,568,461
2022-08-02,45',A3,LC45,124,293
2022-08-02,35',A2,LC31,1127,279
2022-08-02,35',A4,LC31,1063,868
2022-08-02,35',A1,LC31,1279,528
2022-08-02,45',A4,LC35,322,1377
2022-08-02,45',A3,LC51,1614,1225
2022-08-02,75',A2,LC35,154,87
2022-08-02,45',A3,LC31,1025,488
2022-08-02,35',A3,LC55,676,43
2022-08-02,45',A1,LC45,775,1619
2022-08-02,55',A4,LC51,542,32
2022-08-02,45',A2,LC55,166,1136
2022-08-02,55',A2,LC45,782,560
2022-08-02,45',A2,LC45,469,670
2022-08-02,45',A3,LC41,899,347
2022-08-02,35',A1,LC55,314,691
2022-08-02,45',A4,LC31,484,80
2022-08-02,45',A4,LC31,1417,1061
2022-08-02,45',A4,LC51,1369,1183
2022-08-02,35',A2,LC55,44,1429
2022-08-02,75',A3,LC45,834,1492
2022-08-02,55',A3,LC45,235,258
2022-08-02,35',A2,LC31,259,1380
2022-08-02,55',A2,LC45,816,1183
2022-08-02,55',A2,LC31,56,1500
2022-08-02,35',A2,LC45,386,107
2022-08-02,45',A3,LC41,662,1351
2022-08-02,45',A2,LC55,153,801
2022-08-02,45',A1,LC51,62,129
2022-08-02,75',A3,LC35,39,431
2022-08-02,35',A4,LC41,8,528
2022-08-02,75',A4,LC35,255,1192
2022-08-02,35',A4,LC45,1784,1678
2022-08-02,55',A4,LC55,13,950
2022-08-02,55',A3,LC31,36,558
2022-08-02,45',A3,LC45,63,1582
2022-08-02,55',A2,LC41,802,110
2022-08-02,55',A2,LC41,941,1071
2022-08-02,55',A2,LC45,108,1236
2022-08-02,45',A2,LC45,694,884
2022-08-02,55',A3,LC45,320,664
2022-08-02,45',A2,LC55,135,1100
2022-08-02,45',A2,LC31,906,1422
2022-08-02,55',A3,LC31,653,323
2022-08-02,45',A4,LC51,1011,156
2022-08-02,45',A2,LC31,1502,1066
2022-08-02,55',A3,LC41,160,1075
2022-08-02,35',A2,LC45,516,900
2022-08-02,55',A3,LC41,583,1421
2022-08-02,55',A2,LC45,160,388
2022-08-02,55',A4,LC51,822,241
2022-08-02,55',A4,LC51,1181,23
2022-08-02,75',A4,LC41,1139,1256
2022-08-02,45',A4,LC45,636,541
2022-08-02,45',A4,LC31,615,948
2022-08-02,75',A3,LC45,119,44
2022-08-02,45',A2,LC41,508,158
2022-08-02,75',A4,LC55,665,1317
2022-08-02,55',A2,LC45,479,1098
2022-08-02,45',A1,LC45,926,1431
2022-08-02,35',A4,LC41,733,1389
2022-08-02,35',A3,LC35,793,285
2022-08-02,45',A4,LC51,1583,42
2022-08-02,55',A1,LC41,1722,166
2022-08-02,45',A1,LC45,758,292
2022-08-02,45',A4,LC45,1091,1447
2022-08-02,45',A2,LC31,939,1191
2022-08-02,55',A4,LC45,526,1631
2022-08-02,35',A4,LC41,978,737
2022-08-02,45',A1,LC51,1456,825
2022-08-02,55',A2,LC45,25,1284
2022-08-02,55',A4,LC41,1865,1553
2022-08-02,55',A2,LC35,986,224
2022-08-02,55',A2,LC35,52,1143
2022-08-02,55',A3,LC41,1566,394
2022-08-02,45',A4,LC41,635,1327
2022-08-02,35',A1,LC45,40,1221
2022-08-02,55',A2,LC45,1881,627
2022-08-02,75',A3,LC45,932,1565
2022-08-02,45',A4,LC41,68,137
2022-08-02,55',A4,LC51,1065,1334
2022-08-02,55',A4,LC41,1671,136
2022-08-02,45',A4,LC41,1287,1365
2022-08-02,55',A3,LC45,224,800
2022-08-02,35',A2,LC45,1668,825
2022-08-02,45',A2,LC35,232,1471
2022-08-02,55',A2,LC51,809,1540
2022-08-02,45',A3,LC51,1682,1481
2022-08-02,45',A4,LC51,1944,1087
2022-08-02,35',A3,LC51,1171,868
2022-08-02,45',A2,LC55,331,1176
2022-08-02,55',A4,LC45,494,778
2022-08-02,45',A4,LC41,1195,207
2022-08-02,45',A2,LC31,1631,1167
2022-08-02,55',A4,LC41,420,981
2022-08-02,45',A3,LC31,1886,1272
2022-08-02,75',A4,LC45,48,784
2022-08-02,55',A3,LC31,1014,608
2022-08-02,45',A2,LC41,1361,1304
2022-08-02,45',A3,LC31,1409,1598
2022-08-02,45',A4,LC51,713,1241
2022-08-02,75',A4,LC45,176,704
2022-08-02,35',A2,LC41,1233,648
2022-08-02,75',A2,LC45,360,781
2022-08-02,55',A2,LC45,1364,1340
2022-08-02,55',A1,LC45,613,1524
2022-08-02,35',A2,LC55,176,969
2022-08-02,55',A4,LC45,582,1641
2022-08-02,55',A4,LC55,1694,962
2022-08-02,45',A2,LC31,770,764
2022-08-02,55',A2,LC41,1501,899
2022-08-02,45',A3,LC41,1664,786
2022-08-02,55',A2,LC45,618,1357
2022-08-02,55',A2,LC55,1020,439
2022-08-02,55',A2,LC35,915,516
2022-08-02,55',A2,LC31,87,1582
2022-08-02,45',A4,LC45,85,605
2022-08-02,45',A4,LC35,792,1076
2022-08-02,75',A2,LC51,999,1575
2022-08-02,45',A4,LC31,240,199
2022-08-02,45',A4,LC51,1532,808
2022-08-02,55',A4,LC55,86,1598
2022-08-02,55',A4,LC45,6,1194
2022-08-02,35',A2,LC45,724,358
2022-08-02,45',A4,LC31,222,637
2022-08-02,55',A4,LC41,1412,25
2022-08-02,45',A4,LC45,1089,1393
2022-08-02,35',A4,LC35,489,18
2022-08-02,45',A3,LC45,1202,957
2022-08-02,35',A4,LC31,389,567
2022-08-02,75',A2,LC41,1732,847
2022-08-02,75',A4,LC31,1605,439
2022-08-02,75',A2,LC45,74,1071
2022-08-02,55',A2,LC45,86,1191
2022-08-02,45',A4,LC45,1062,1439
2022-08-02,55',A2,LC51,1355,255
2022-08-02,55',A2,LC51,1469,701
2022-08-02,45',A4,LC55,38,20
2022-08-02,45',A1,LC45,513,481
2022-08-02,55',A4,LC45,1408,1054
2022-08-02,55',A1,LC41,474,1658
2022-08-02,35',A4,LC55,1533,497
2022-08-02,75',A3,LC31,699,1638
2022-08-02,45',A4,LC41,1643,1188
2022-08-02,55',A3,LC51,548,944
2022-08-02,75',A4,LC41,369,977
2022-08-02,55',A4,LC41,360,94
2022-08-02,45',A4,LC55,809,1572
2022-08-02,35',A4,LC55,385,556
2022-08-02,45',A4,LC45,434,1391
2022-08-02,55',A4,LC41,975,1245
2022-08-02,35',A4,LC35,938,530
2022-08-02,35',A4,LC31,877,453
2022-08-02,45',A2,LC35,295,1393
2022-08-02,45',A3,LC45,687,1628
2022-08-02,45',A2,LC45,110,1504
2022-08-02,55',A4,LC55,123,332
2022-08-02,35',A1,LC35,44,433
2022-08-02,45',A2,LC45,357,852
2022-08-02,35',A3,LC45,367,587
2022-08-02,35',A4,LC35,166,1178
2022-08-02,35',A2,LC41,780,903
2022-08-02,35',A2,LC41,969,788
2022-08-02,45',A2,LC45,242,1038
2022-08-02,45',A2,LC45,513,1091
2022-08-02,45',A4,LC41,982,937
2022-08-02,45',A3,LC31,960,1047
2022-08-02,35',A4,LC45,193,737
2022-08-02,75',A4,LC55,219,1429
2022-08-02,35',A3,LC41,1127,116
2022-08-02,45',A1,LC45,118,1323
2022-08-02,45',A4,LC51,1538,457
2022-08-02,45',A4,LC31,1351,345
2022-08-02,45',A2,LC41,1335,1369
2022-08-02,45',A1,LC51,905,1219
2022-08-02,35',A4,LC35,421,408
2022-08-02,35',A4,LC45,911,789
2022-08-02,45',A2,LC41,1600,103
2022-08-02,35',A2,LC31,1795,413
2022-08-02,55',A2,LC55,28,1526
2022-08-02,45',A2,LC41,288,568
2022-08-02,45',A3,LC31,1265,1552
2022-08-02,45',A2,LC51,828,150
2022-08-02,35',A3,LC45,24,799
2022-08-02,35',A1,LC51,574,828
2022-08-02,45',A2,LC51,737,1226
2022-08-02,55',A3,LC35,7,1100
2022-08-02,45',A4,LC55,103,1136
2022-08-02,55',A1,LC31,817,1157
2022-08-02,45',A3,LC51,1033,503
2022-08-02,45',A2,LC45,223,633
2022-08-02,45',A3,LC45,816,506
2022-08-02,45',A1,LC51,374,1586
2022-08-02,35',A2,LC41,1411,943
2022-08-02,45',A4,LC31,1513,120
2022-08-02,55',A3,LC51,367,268
2022-08-02,45',A3,LC55,277,1010
2022-08-02,45',A3,LC41,1604,1433
2022-08-02,55',A4,LC51,987,1180
2022-08-02,75',A1,LC35,196,1392
2022-08-02,35',A1,LC51,133,571
2022-08-02,35',A3,LC55,310,991
2022-08-02,35',A2,LC55,1073,7
2022-08-02,55',A4,LC51,1931,464
2022-08-02,45',A4,LC45,1429,1023
2022-08-02,45',A4,LC35,511,250
2022-08-02,75',A4,LC45,441,664
2022-08-02,45',A4,LC51,1539,557
2022-08-02,35',A4,LC35,419,901
2022-08-02,45',A4,LC45,1053,595
2022-08-02,45',A2,LC41,1241,442
2022-08-02,45',A2,LC55,462,813
2022-08-02,45',A2,LC41,377,747
2022-08-02,35',A4,LC55,1417,836
2022-08-02,45',A4,LC45,457,547
2022-08-02,55',A1,LC51,868,1125
2022-08-02,55',A1,LC51,262,1178
2022-08-02,45',A4,LC51,914,58
2022-08-02,45',A1,LC35,20,1191
2022-08-02,35',A4,LC35,1037,230
2022-08-02,55',A4,LC45,189,283
2022-08-02,55',A2,LC41,1663,70
2022-08-02,35',A3,LC41,316,949
2022-08-02,75',A4,LC35,138,1232
2022-08-02,75',A4,LC45,1093,59
2022-08-02,35',A2,LC41,1703,479
2022-08-02,55',A2,LC51,1746,1116
2022-08-02,45',A4,LC31,541,849
2022-08-02,75',A3,LC45,27,1001
2022-08-02,55',A3,LC51,1091,1281
2022-08-02,55',A2,LC41,1428,787
2022-08-02,35',A2,LC45,30,420
2022-08-02,75',A2,LC51,244,557
2022-08-02,45',A2,LC45,240,313
2022-08-02,35',A4,LC41,278,1134
2022-08-02,55',A4,LC51,1260,313
2022-08-02,45',A2,LC31,122,30
2022-08-02,45',A2,LC45,598,968
2022-08-02,45',A2,LC55,88,126
2022-08-02,75',A2,LC55,339,200
2022-08-02,55',A3,LC41,1324,420
2022-08-02,75',A3,LC51,790,999
2022-08-02,55',A2,LC45,17,799
2022-08-02,45',A2,LC55,94,1444
2022-08-02,55',A2,LC45,264,142
2022-08-02,35',A2,LC45,1511,1482
2022-08-02,55',A2,LC41,217,54
2022-08-02,55',A2,LC41,862,1600
2022-08-02,35',A3,LC51,1427,85
2022-08-02,35',A4,LC31,91,604
2022-08-02,55',A4,LC41,1416,701
2022-08-02,45',A4,LC31,480,1350
2022-08-02,75',A2,LC45,139,46
2022-08-02,75',A1,LC45,10,168
2022-08-02,35',A2,LC35,1306,1115
2022-08-02,55',A4,LC41,999,240
2022-08-02,55',A2,LC51,342,879
2022-08-02,55',A3,LC41,852,544
2022-08-02,45',A1,LC51,1731,1299
2022-08-02,45',A3,LC35,800,1242
2022-08-02,75',A4,LC51,1417,1370
2022-08-02,55',A4,LC45,377,257
2022-08-02,45',A2,LC41,854,1642
2022-08-02,35',A4,LC35,280,359
2022-08-02,35',A2,LC41,67,1455
2022-08-02,55',A3,LC41,1789,923
2022-08-02,35',A4,LC35,113,1394
2022-08-02,45',A4,LC41,1671,366
2022-08-02,45',A3,LC45,908,1520
2022-08-02,55',A4,LC51,280,265
2022-08-02,55',A4,LC45,764,1190
2022-08-02,35',A4,LC51,188,809
2022-08-02,55',A3,LC51,1975,467
2022-08-02,55',A2,LC41,744,361
2022-08-02,75',A4,LC45,110,450
2022-08-02,45',A4,LC45,54,496
2022-08-02,45',A2,LC41,1304,1308
2022-08-02,55',A3,LC55,253,645
2022-08-02,75',A2,LC45,731,439
2022-08-02,45',A2,LC51,1052,490
2022-08-02,55',A4,LC51,424,187
2022-08-02,45',A2,LC35,36,798
2022-08-02,55',A4,LC41,1887,217
2022-08-02,45',A4,LC35,1143,835
2022-08-02,55',A4,LC45,119,1154
2022-08-02,55',A2,LC31,1431,610
2022-08-02,35',A1,LC45,788,426
2022-08-02,45',A3,LC51,733,1418
2022-08-02,35',A4,LC45,252,1119
2022-08-02,35',A2,LC45,1006,1008
2022-08-02,45',A4,LC51,6,282
2022-08-02,45',A2,LC51,1389,24
2022-08-02,55',A4,LC55,951,111
2022-08-02,45',A4,LC31,1704,467
2022-08-02,55',A4,LC31,1099,927
2022-08-02,45',A4,LC41,705,1038
2022-08-02,45',A2,LC41,1471,685
2022-08-02,45',A2,LC51,1440,310
2022-08-02,35',A4,LC35,931,1440
2022-08-02,35',A2,LC45,208,1421
2022-08-02,45',A2,LC45,879,94
2022-08-02,55',A4,LC35,84,1008
2022-08-02,55',A4,LC45,90,629
