Created Date,Fault Name,Fault Type,Is Fault?,Part Name,Tootlip Text,Vehicle ID
2020-03-10,Radius,Form,1,Large Body Part,1,WAUGL98E77A731908
2020-04-23,Buldge,Surface,1,Light 2,1,1C3CC4FBXAN229024
2020-04-09,Flush - Recess,Panel Assembly,1,Door Handle,1,5UXZV4C50DL252020
2020-03-06,Gap,Panel Assembly,0,Exhaust,0,3C3CFFBR3DT125520
2020-03-13,Depression,Surface,1,Bonite,1,1FTEX1CM4DK495204
2020-04-09,Dent,Surface,1,Windscreen,1,WAUBF78E58A662627
2020-03-23,Apeture Size,Form,1,Rear Upper Body Part,1,2T1BURHE4FC716626
2020-03-13,Flush - Recess,Panel Assembly,1,Rear Upper Body Part,1,WAUAVAFD8BN199761
2020-03-07,Depression,Surface,0,Windscreen,0,JN1CV6FEXFM911963
2020-04-11,Dent,Surface,0,Spoiler,0,5N1AR2MM0EC780411
2020-04-14,Crack,Form,0,Door Handle,0,SCFKDCEP6EG375993
2020-04-04,Crack,Form,1,Side Front Body,1,55SWF4JB2FU847319
2020-03-30,Buldge,Surface,1,Rear Window,1,19UUA56752A820329
2020-04-29,Contraction,Form,0,Rear Window,0,SCFHDDBT1EG248571
2020-03-19,Radius,Form,1,Windows,1,5N1AA0NCXBN740841
2020-04-09,Contraction,Form,0,Windows,0,3N6CM0KN0DK975300
2020-03-24,Flush - Protrusion,Panel Assembly,1,Door Handle,1,WAUTFAFH8CN460591
2020-03-12,Depression,Surface,1,Bonite,1,KMHHT6KD2AU050689
2020-03-06,Contraction,Form,0,Light 1,0,WBA3F9C59DF645916
2020-03-28,Depression,Surface,0,Wing Mirror,0,JTDKN3DP6C3569408
2020-03-21,Flush - Protrusion,Panel Assembly,0,Rear Light,0,SAJWJ1CD6F8386253
2020-03-08,Buldge,Surface,0,Rear Lower Body Part,0,5UXWX5C55BL484368
2020-03-17,Overall Dimensions,Form,1,Side Front Body,1,2G4GW5EV1B9547930
2020-04-20,Overall Dimensions,Form,0,Rear Bumper,0,WDDEJ7HBXAA738374
2020-04-26,Flush - Recess,Panel Assembly,1,Wing Mirror,1,1FTEW1C86AK050920
2020-04-23,Scratch,Surface,0,Rear Bumper,0,WDDGF5EBXAA105716
2020-04-22,Flush - Protrusion,Panel Assembly,0,Exhaust,0,5UXFA13575L004586
2020-03-11,Crack,Form,1,Exhaust,1,WA19FAFLXDA626081
2020-03-08,Flush - Protrusion,Panel Assembly,0,Rear Lower Body Part,0,JM1NC2EF9A0423554
2020-03-20,Crack,Form,1,Rear Window,1,1C3BCBEB8CN273043
2020-04-22,Elevation,Surface,1,Door Handle,1,1G4GL5G32DF886694
2020-03-08,Apeture Size,Form,1,Fuel Cap Cover,1,1D4PT5GK6BW361715
2020-03-15,Wrinkle,Surface,1,Rear Light,1,SCFAB22393K445882
2020-03-25,Flush - Recess,Panel Assembly,0,Rear Light,0,WBS3U9C51FP892104
2020-04-02,Scratch,Surface,1,Spoiler,1,1FMJK1J56AE487734
2020-04-19,Crack,Form,0,Light 1,0,WBA3F9C57EF527946
2020-04-04,Overall Dimensions,Form,0,Rear Lower Body Part,0,WVGAV7AX3CW182283
2020-04-07,Elevation,Surface,0,Front Wheel,0,1FTMF1CW7AF128978
2020-04-03,Apeture Size,Form,0,Rear Light,0,WAUSF98E97A904085
2020-03-30,Scratch,Surface,0,Side Front Body,0,1FTSW3A53AE092032
2020-04-22,Flush - Recess,Panel Assembly,1,Light 2,1,WBA3A9G58EN741536
2020-04-18,Scratch,Surface,0,Large Body Part,0,1FMJU1F57AE275234
2020-03-17,Scratch,Surface,0,Rear Bumper,0,1C3CCBCB6CN939825
2020-03-23,Crack,Form,1,Rear Wheels,1,WAUSF78E18A204437
2020-03-10,Buldge,Surface,0,Large Body Part,0,TRUTX28NX21710823
2020-04-01,Elevation,Surface,1,Light 1,1,WBA3A5G5XCN182383
2020-04-24,Buldge,Surface,1,Rear Wheels,1,WAULT58E23A718744
2020-03-15,Overall Dimensions,Form,1,Door Handle,1,SCFEBBEL9DG914082
2020-04-14,Scratch,Surface,0,Bonite,0,1FT7W2A6XEE108113
2020-04-14,Radius,Form,1,Door Handle,1,4T1BF1FK6FU068869
2020-04-17,Crack,Form,1,Door,1,WBAET37464N456369
2020-04-13,Flush - Protrusion,Panel Assembly,1,Fuel Cap Cover,1,WA1VMAFE6FD225036
2020-04-28,Depression,Surface,1,Rear Window,1,WAULD54B63N066941
2020-04-03,Flush - Recess,Panel Assembly,1,Windscreen,1,1FTEW1CM5EF410481
2020-04-15,Wrinkle,Surface,1,Door Handle,1,WDDEJ7KB6BA499738
2020-03-25,Flush - Recess,Panel Assembly,0,Front Wheel,0,WBAFR7C58CC099599
2020-04-26,Elevation,Surface,0,Rear Upper Body Part,0,WAUDFAFC4DN450859
2020-03-05,Scratch,Surface,1,Spoiler,1,3VW4S7AT2EM743564
2020-04-10,Scratch,Surface,0,Door,0,3GTXKYEJ9AG759364
2020-03-04,Dent,Surface,1,Rear Wheels,1,3D73Y3CL8AG333949
2020-04-28,Overall Dimensions,Form,1,Fuel Cap Cover,1,3D4PG6FV5AT577243
2020-04-06,Buldge,Surface,1,Door Handle,1,JH4CU4F64DC501383
2020-03-17,Elevation,Surface,1,Side Grill,1,JTHBE5C26B5198401
2020-03-18,Flush - Recess,Panel Assembly,1,Windows,1,5TDBK3EH9CS932184
2020-03-13,Buldge,Surface,0,Light 1,0,WAUET48H85K913502
2020-04-04,Scratch,Surface,1,Windscreen,1,JA32U1FU3DU206908
2020-03-26,Flush - Recess,Panel Assembly,1,Rear Window,1,JN8AF5MRXET753327
2020-04-10,Buldge,Surface,1,Large Body Part,1,WAUDFAFC2FN907770
2020-04-20,Wrinkle,Surface,1,Windows,1,4T1BF1FK8DU106003
2020-04-03,Elevation,Surface,1,Exhaust,1,WBANU5C58AC644471
2020-03-12,Apeture Size,Form,1,Light 1,1,1N6AA0CC2CN154222
2020-03-14,Radius,Form,0,Bonite,0,1GYS4AKJ5FR477272
2020-04-27,Flush - Recess,Panel Assembly,1,Rear Wheels,1,WAUHGBFC0CN961715
2020-03-28,Gap,Panel Assembly,0,Fuel Cap Cover,0,1G6AS5SX7E0619954
2020-04-15,Overall Dimensions,Form,1,Rear Upper Body Part,1,5UXZW0C54D0784006
2020-04-27,Depression,Surface,0,Fuel Cap Cover,0,JTHBL1EF0E5597694
2020-04-24,Dent,Surface,1,Bonite,1,JM1NC2EF0A0680537
2020-03-20,Buldge,Surface,0,Windows,0,JM3TB2CA2E0404827
2020-04-11,Radius,Form,1,Spoiler,1,1D7CE5GK6AS598450
2020-03-10,Contraction,Form,0,Side Front Body,0,WBALZ5C50CC096588
2020-04-08,Overall Dimensions,Form,1,Rear Upper Body Part,1,JN8AZ1MU0EW179890
2020-04-01,Scratch,Surface,1,Rear Window,1,WAULFAFR9BA254064
2020-03-11,Depression,Surface,0,Rear Window,0,1D7RB1CT4BS964482
2020-04-23,Flush - Protrusion,Panel Assembly,0,Rear Window,0,WBAPK7C51AA785811
2020-04-28,Radius,Form,0,Windows,0,1FADP3E21EL959492
2020-03-08,Dent,Surface,0,Skirt,0,WVWED7AJ1DW867355
2020-03-25,Crack,Form,0,Door,0,WAUMGAFL8CA963289
2020-03-30,Wrinkle,Surface,0,Exhaust,0,1GYS4HEF5DR238060
2020-03-02,Gap,Panel Assembly,1,Light 1,1,4USBT33515L402652
2020-03-11,Radius,Form,1,Fuel Cap Cover,1,SAJWA1C77D8672331
2020-04-29,Apeture Size,Form,1,Spoiler,1,JN8AZ1FY4EW595280
2020-03-09,Depression,Surface,0,Rear Lower Body Part,0,5UXZW0C55C0900358
2020-03-05,Contraction,Form,1,Fuel Cap Cover,1,3C4PDDBG5CT682501
2020-03-23,Buldge,Surface,1,Windows,1,1C3CDFCB7ED535350
2020-03-30,Crack,Form,1,Front Wheel,1,WAUXL58E84A607506
2020-04-19,Contraction,Form,1,Door,1,4F2CY0C7XAK877552
2020-04-16,Contraction,Form,1,Rear Upper Body Part,1,WDDHH8JB6FB080191
2020-04-22,Flush - Recess,Panel Assembly,1,Rear Bumper,1,WBA3V5C5XF5273166
2020-04-02,Overall Dimensions,Form,0,Large Body Part,0,1G6DG577880277958
2020-03-03,Depression,Surface,0,Front Wheel,0,5N1AA0NC8BN245845
2020-04-01,Flush - Protrusion,Panel Assembly,0,Light 1,0,3D7TP2CT8BG827999
2020-03-10,Overall Dimensions,Form,1,Rear Light,1,1G6DF8EY9B0461720
2020-04-11,Dent,Surface,1,Fuel Cap Cover,1,1FTFW1E80AF099315
2020-03-16,Flush - Protrusion,Panel Assembly,0,Rear Window,0,JM1DE1HY2B0201064
2020-03-18,Flush - Protrusion,Panel Assembly,0,Light 2,0,KMHTC6AD8EU222046
2020-03-21,Flush - Protrusion,Panel Assembly,0,Light 1,0,4USCK73432L829350
2020-03-08,Overall Dimensions,Form,0,Light 2,0,WBAFR7C56CC692765
2020-03-23,Contraction,Form,0,Rear Lower Body Part,0,WAUUL98E07A663647
2020-04-17,Scratch,Surface,0,Rear Window,0,WAUDH98E96A999751
2020-04-25,Dent,Surface,1,Bonite,1,WP0AA2A99BS551819
2020-03-19,Gap,Panel Assembly,0,Door Handle,0,TRUWX28N011485999
2020-04-05,Depression,Surface,0,Wing Mirror,0,JN1AZ4EH0EM534392
2020-04-23,Flush - Recess,Panel Assembly,1,Side Front Body,1,WAUJT58E72A523213
2020-04-22,Radius,Form,1,Exhaust,1,JH4DC53864S614616
2020-03-04,Crack,Form,1,Rear Bumper,1,WBADN63462G418784
2020-04-21,Scratch,Surface,1,Windscreen,1,SCFEBBBC5AG902088
2020-03-27,Wrinkle,Surface,0,Skirt,0,WAUSF98E57A377744
2020-04-22,Dent,Surface,1,Rear Bumper,1,WAUDF48H87K156137
2020-03-01,Depression,Surface,1,Side Front Body,1,JN8BS1MW9EM025684
2020-03-04,Radius,Form,0,Rear Bumper,0,WBAPK7C57BA360000
2020-03-25,Dent,Surface,0,Fuel Cap Cover,0,1G6DP5E3XC0339661
2020-04-24,Dent,Surface,0,Side Front Body,0,1C3BCBGG6CN250093
2020-04-05,Flush - Recess,Panel Assembly,0,Rear Light,0,1FTEX1CM4DF843639
2020-03-14,Apeture Size,Form,0,Spoiler,0,5UXFE83519L868939
2020-03-25,Apeture Size,Form,1,Windows,1,1FTEX1CM4BK315944
2020-03-23,Gap,Panel Assembly,1,Rear Wheels,1,1B3CB3HA5AD134231
2020-04-26,Buldge,Surface,1,Side Front Body,1,1C3CDFBB8ED444119
2020-04-11,Radius,Form,1,Bonite,1,WAUHGAFC6CN222665
2020-04-05,Scratch,Surface,1,Light 1,1,VNKJTUD36FA200155
2020-03-26,Flush - Protrusion,Panel Assembly,1,Light 1,1,4JGBB2FB9BA183284
2020-03-04,Overall Dimensions,Form,0,Rear Upper Body Part,0,5UXWX5C57CL328026
2020-03-09,Flush - Recess,Panel Assembly,1,Light 2,1,WA1LGBFE3FD239450
2020-03-30,Scratch,Surface,0,Side Front Body,0,YV1622FS5C2461707
2020-03-02,Flush - Protrusion,Panel Assembly,1,Door Handle,1,1C3CDFBB7ED062292
2020-03-24,Contraction,Form,1,Rear Light,1,2C3CCAAG1FH709003
2020-04-24,Gap,Panel Assembly,1,Windscreen,1,WAUAFAFH6CN724866
2020-04-01,Dent,Surface,0,Large Body Part,0,1G6AJ5S33E0081365
2020-03-09,Crack,Form,0,Exhaust,0,SCBBB7ZH5CC253745
2020-04-25,Contraction,Form,1,Light 1,1,1C4SDHCT8CC988682
2020-03-19,Gap,Panel Assembly,1,Wing Mirror,1,JH4CL95935C901223
2020-03-24,Depression,Surface,1,Light 1,1,3N6CM0KN4FK503331
2020-04-16,Radius,Form,0,Rear Lower Body Part,0,2C3CDYAG2EH461641
2020-04-03,Apeture Size,Form,1,Rear Lower Body Part,1,3VW517AT0FM284043
2020-04-24,Overall Dimensions,Form,0,Side Grill,0,5N1AA0ND8FN003040
2020-03-17,Dent,Surface,0,Fuel Cap Cover,0,WAUEL94F85N689745
2020-04-06,Apeture Size,Form,1,Door,1,WAUBH78E37A549428
2020-04-07,Crack,Form,1,Windscreen,1,WBAEU33472P983664
2020-04-06,Flush - Protrusion,Panel Assembly,1,Bonite,1,1G6KF54944U926898
2020-04-16,Gap,Panel Assembly,1,Windows,1,YV426MDB1F2993660
2020-04-01,Scratch,Surface,0,Skirt,0,5N1AR1NB2CC836367
2020-04-15,Overall Dimensions,Form,1,Bonite,1,WBA5A7C50ED713139
2020-03-05,Crack,Form,0,Door,0,2T1KE4EE1DC965645
2020-03-20,Depression,Surface,0,Large Body Part,0,1G4PS5SK6E4206391
2020-04-27,Flush - Recess,Panel Assembly,0,Rear Window,0,2G4GR5ER3D9259226
2020-03-12,Radius,Form,0,Wing Mirror,0,SCFEBBCF5CG408471
2020-03-08,Gap,Panel Assembly,1,Fuel Cap Cover,1,KL4CJHSB0FB171586
2020-04-14,Depression,Surface,1,Fuel Cap Cover,1,5UXWX7C57F0651980
2020-03-22,Apeture Size,Form,0,Fuel Cap Cover,0,WA1LMBFE0CD348677
2020-03-16,Gap,Panel Assembly,0,Exhaust,0,1FBNE3BL6BD131057
2020-04-02,Wrinkle,Surface,1,Door,1,WBSWL935X9P113688
2020-04-24,Crack,Form,1,Rear Window,1,WVWED7AJ3DW053160
2020-03-07,Dent,Surface,1,Light 2,1,WA1DGBFE2DD102467
2020-03-02,Scratch,Surface,0,Fuel Cap Cover,0,JH4CL95997C727497
2020-03-06,Dent,Surface,1,Rear Wheels,1,19VDE1F77FE571555
2020-04-16,Radius,Form,1,Wing Mirror,1,SCBCP7ZA1AC616614
2020-04-18,Dent,Surface,1,Rear Light,1,1G6DK1ED9B0869070
2020-03-28,Crack,Form,1,Skirt,1,1GYEE53A790256636
2020-03-26,Elevation,Surface,1,Light 1,1,1FADP3E2XFL955975
2020-03-01,Elevation,Surface,0,Windows,0,5UXZV4C59D0838653
2020-04-22,Apeture Size,Form,0,Front Wheel,0,SCBDR33W37C990520
2020-03-02,Depression,Surface,0,Front Wheel,0,WAUJFAFH4BN130016
2020-04-24,Buldge,Surface,0,Light 1,0,JN1AZ4FH0FM331454
2020-03-10,Wrinkle,Surface,0,Rear Wheels,0,1N6AA0EK3FN892538
2020-04-22,Scratch,Surface,0,Bonite,0,5TDBKRFH4ES220587
2020-04-09,Elevation,Surface,1,Front Wheel,1,1HGCP2F31BA686196
2020-03-30,Flush - Protrusion,Panel Assembly,0,Bonite,0,WAUAH74FX8N795610
2020-03-07,Contraction,Form,0,Door Handle,0,JTHKD5BHXB2193292
2020-04-07,Wrinkle,Surface,1,Rear Bumper,1,WAUVFAFR9DA756374
2020-03-04,Flush - Recess,Panel Assembly,0,Light 2,0,JN8AF5MR5DT312073
2020-04-16,Flush - Recess,Panel Assembly,0,Rear Lower Body Part,0,19UUA8F29DA201094
2020-04-03,Overall Dimensions,Form,0,Door Handle,0,WVWAB7AJ9DW747386
2020-03-26,Flush - Recess,Panel Assembly,0,Side Grill,0,WAUSF78KX9A695470
2020-04-23,Overall Dimensions,Form,0,Rear Window,0,JN8AF5MR8ET753410
2020-04-18,Contraction,Form,0,Door,0,WAUVC58E02A256014
2020-03-14,Wrinkle,Surface,0,Windows,0,5UXFE43517L165718
2020-04-06,Contraction,Form,0,Side Grill,0,1FMJK1H59CE400496
2020-04-06,Radius,Form,1,Bonite,1,1G6AE5SXXE0319414
2020-04-27,Flush - Recess,Panel Assembly,0,Spoiler,0,5LMJJ2J51EE779225
2020-04-23,Depression,Surface,0,Door Handle,0,3LNDL2L30BR245809
2020-04-04,Flush - Recess,Panel Assembly,0,Spoiler,0,WDDGF4HB4CR877722
2020-03-04,Scratch,Surface,0,Exhaust,0,SCFAB42342K586417
2020-03-06,Buldge,Surface,1,Light 2,1,3N1CN7AP7DL219648
2020-03-01,Depression,Surface,0,Large Body Part,0,1N6AA0CC6DN386775
2020-03-19,Flush - Recess,Panel Assembly,0,Side Grill,0,WBAEU33415P363378
2020-03-16,Flush - Recess,Panel Assembly,1,Skirt,1,1FTEW1CF2FK006337
2020-03-09,Scratch,Surface,0,Wing Mirror,0,1GYS3KEF9CR106823
2020-03-31,Overall Dimensions,Form,0,Exhaust,0,1FTEX1EW8AF212287
2020-03-18,Elevation,Surface,1,Rear Upper Body Part,1,WAUUL58E35A585337
2020-04-19,Flush - Protrusion,Panel Assembly,1,Rear Bumper,1,1G4GB5EG6AF208096
2020-04-24,Radius,Form,0,Rear Lower Body Part,0,1G4GF5G32EF994600
2020-04-22,Buldge,Surface,1,Windscreen,1,SCBLC43F45C736427
2020-04-23,Buldge,Surface,1,Front Wheel,1,KNAGM4AD1D5783959
2020-04-03,Elevation,Surface,1,Front Wheel,1,5GAKVBKD4EJ586436
2020-03-29,Gap,Panel Assembly,0,Rear Lower Body Part,0,3N1CE2CP5EL253900
2020-03-07,Elevation,Surface,0,Door,0,1FMCU9D79AK796324
2020-04-21,Apeture Size,Form,0,Rear Bumper,0,3C63DPHL1CG039857
2020-04-19,Overall Dimensions,Form,1,Front Wheel,1,JH4CU25619C290432
2020-03-15,Scratch,Surface,1,Door,1,1G6DH5E56C0948325
2020-04-12,Flush - Recess,Panel Assembly,0,Windscreen,0,WAUKF78E96A407413
2020-03-02,Scratch,Surface,0,Light 1,0,2G4GS5EV5C9927852
2020-03-14,Radius,Form,1,Windows,1,1G6DH5E59D0347301
2020-04-18,Radius,Form,0,Side Front Body,0,WBAEN33474E749715
2020-03-18,Depression,Surface,0,Door Handle,0,KMHCT4AE2DU828583
2020-04-19,Gap,Panel Assembly,0,Rear Wheels,0,1FTSW3B56AE072209
2020-03-16,Scratch,Surface,1,Exhaust,1,WDDGF4HB6EA847171
2020-03-06,Depression,Surface,1,Rear Wheels,1,WAUAF68E65A170688
2020-04-23,Contraction,Form,1,Rear Wheels,1,WAUVKAFR4AA695278
2020-03-23,Contraction,Form,0,Door Handle,0,3GYFNDE32CS806354
2020-04-11,Scratch,Surface,0,Large Body Part,0,1D7RV1GP2BS234008
2020-04-26,Buldge,Surface,1,Front Wheel,1,1N6AA0CA2CN204891
2020-03-14,Dent,Surface,1,Rear Window,1,JTJBARBZ3F2021666
2020-03-03,Crack,Form,0,Rear Upper Body Part,0,1G6AC5SX4E0643030
2020-03-30,Elevation,Surface,1,Windscreen,1,1C4RDHAG4CC027078
2020-03-28,Overall Dimensions,Form,1,Door Handle,1,JN1BV7AP2FM318012
2020-04-10,Overall Dimensions,Form,0,Windows,0,WBAYA6C56FD158335
2020-03-11,Gap,Panel Assembly,0,Exhaust,0,1D4RD2GG6BC347072
2020-03-18,Elevation,Surface,1,Windscreen,1,JTHBB1BA0A2854036
2020-04-07,Crack,Form,0,Exhaust,0,3C6JD6EP0CG766464
2020-04-19,Radius,Form,1,Bonite,1,1FTEX1CM6BF493704
2020-04-09,Gap,Panel Assembly,1,Light 2,1,SCBEC9ZA0EC777980
2020-03-22,Depression,Surface,0,Exhaust,0,5N1AT2MKXFC205086
2020-03-31,Buldge,Surface,0,Rear Window,0,1N4AA5AP3BC361806
2020-03-15,Dent,Surface,0,Spoiler,0,WBADS33403G065922
2020-03-22,Gap,Panel Assembly,1,Rear Upper Body Part,1,1G6AR5S33F0817957
2020-04-12,Scratch,Surface,1,Door,1,1FMJU1F5XAE773394
2020-03-02,Flush - Protrusion,Panel Assembly,0,Door Handle,0,WAUVC58EX3A286736
2020-04-11,Buldge,Surface,0,Rear Light,0,1G6AJ1R39F0952141
2020-03-03,Overall Dimensions,Form,1,Rear Bumper,1,1FTKR1AD2AP724848
2020-04-05,Depression,Surface,1,Rear Bumper,1,1C3CDFAA2ED213824
2020-03-12,Radius,Form,1,Fuel Cap Cover,1,1C4NJPBA4DD073596
2020-04-07,Apeture Size,Form,1,Rear Lower Body Part,1,3C63D2EL9CG988984
2020-03-04,Wrinkle,Surface,0,Rear Window,0,JHMZF1C64CS328461
2020-03-04,Flush - Protrusion,Panel Assembly,0,Light 2,0,3C63D3GL6CG218986
2020-03-11,Gap,Panel Assembly,1,Front Wheel,1,WBAEH13466C496963
2020-03-07,Flush - Recess,Panel Assembly,0,Door,0,WAUWFAFR4AA721760
2020-04-24,Contraction,Form,0,Rear Light,0,1GYS4JEF7ER444005
2020-03-14,Gap,Panel Assembly,0,Skirt,0,4A37L3ET5AE876171
2020-04-16,Flush - Protrusion,Panel Assembly,0,Side Grill,0,3C3CFFER8DT888094
2020-03-25,Gap,Panel Assembly,0,Bonite,0,137FA84381E439531
2020-03-14,Flush - Protrusion,Panel Assembly,0,Light 1,0,WAUFGBFC3DN639935
2020-03-06,Gap,Panel Assembly,0,Rear Wheels,0,WBAYB6C51FD319638
2020-04-20,Flush - Protrusion,Panel Assembly,1,Skirt,1,WAUGU44D53N671966
2020-03-01,Radius,Form,0,Windows,0,1G6AC5SX4F0718651
2020-04-29,Flush - Recess,Panel Assembly,0,Front Wheel,0,1C4RDJEG4EC859119
2020-03-24,Contraction,Form,0,Wing Mirror,0,WAUKFBFL6EN561024
2020-03-05,Apeture Size,Form,0,Rear Window,0,3C3CFFDR1ET790902
2020-04-28,Contraction,Form,1,Side Grill,1,3C63DRKL0CG925544
2020-04-17,Gap,Panel Assembly,0,Bonite,0,19XFB2E50CE718020
2020-03-15,Dent,Surface,1,Light 1,1,KMHEC4A42FA811514
2020-04-27,Overall Dimensions,Form,1,Bonite,1,1VWAH7A38EC922078
2020-04-02,Apeture Size,Form,0,Side Front Body,0,3N1AB7AP9FY575959
2020-04-19,Apeture Size,Form,0,Exhaust,0,WAUDF98E37A053443
2020-04-15,Dent,Surface,0,Front Wheel,0,JTEBU5JR6E5030438
2020-03-25,Flush - Protrusion,Panel Assembly,0,Light 1,0,3VW507AT5FM805874
2020-03-18,Wrinkle,Surface,0,Rear Upper Body Part,0,1G6AM5S35E0694966
2020-03-15,Flush - Protrusion,Panel Assembly,1,Fuel Cap Cover,1,1C3BC2FB3BN697145
2020-04-18,Scratch,Surface,1,Large Body Part,1,4JGBB2FB5BA270633
2020-03-28,Flush - Protrusion,Panel Assembly,0,Front Wheel,0,WA1LGBFE1CD962726
2020-04-27,Radius,Form,0,Rear Bumper,0,1N6AA0CA5DN272930
2020-04-12,Buldge,Surface,0,Front Wheel,0,WBAKB835X9C445038
2020-04-20,Flush - Protrusion,Panel Assembly,0,Rear Wheels,0,WDDGF4HB2CF397115
2020-03-02,Scratch,Surface,1,Door,1,SAJWA4DC9FM491268
2020-03-16,Dent,Surface,1,Rear Bumper,1,1N6AA0CA9CN841227
2020-04-11,Dent,Surface,1,Fuel Cap Cover,1,JHMZF1C65ES603810
2020-03-18,Elevation,Surface,1,Rear Window,1,3C6TD4DT8CG880045
2020-03-03,Crack,Form,1,Door,1,JTEBU5JR4F5061916
2020-03-12,Wrinkle,Surface,1,Bonite,1,1G6DL1ED4B0487137
2020-04-21,Depression,Surface,0,Rear Bumper,0,5NPDH4AE9CH806342
2020-03-10,Contraction,Form,0,Light 2,0,JM3KE2BE9D0149146
2020-04-24,Crack,Form,1,Spoiler,1,SCFFDCCD4CG679993
2020-03-11,Contraction,Form,0,Door,0,WBAVA37597N829326
2020-04-16,Flush - Protrusion,Panel Assembly,1,Skirt,1,SALFR2BGXDH067453
2020-03-09,Crack,Form,1,Spoiler,1,1D4PU2GK7AW200641
2020-04-28,Dent,Surface,1,Door,1,WAUHFAFL7CA963692
2020-03-27,Wrinkle,Surface,1,Rear Lower Body Part,1,WBA3B9C55DF142251
2020-03-25,Contraction,Form,0,Wing Mirror,0,JM3TB2BA2D0445345
2020-03-25,Contraction,Form,0,Fuel Cap Cover,0,WDDHF0EB8EB117015
2020-03-30,Buldge,Surface,1,Side Grill,1,WBAKC8C5XAC204145
2020-04-27,Depression,Surface,1,Bonite,1,1D7CE5GK1AS056124
2020-03-27,Dent,Surface,0,Large Body Part,0,JN1AV7AP6FM278478
2020-03-17,Gap,Panel Assembly,1,Side Grill,1,5TDBW5G16DS976581
2020-03-30,Flush - Recess,Panel Assembly,0,Side Grill,0,JM1BL1L32C1884176
2020-03-09,Radius,Form,0,Rear Upper Body Part,0,4T1BK3DB7AU096523
2020-04-21,Radius,Form,0,Side Front Body,0,2HNYD287X8H197670
2020-03-12,Apeture Size,Form,0,Exhaust,0,5N1AN0NW4EN442501
2020-03-03,Overall Dimensions,Form,0,Windscreen,0,4A4AP3AU0EE104994
2020-03-26,Dent,Surface,0,Light 1,0,3VW517ATXFM525932
2020-03-06,Crack,Form,0,Fuel Cap Cover,0,2T2BC1BA4FC277546
2020-03-29,Elevation,Surface,1,Windscreen,1,5J6TF1H37BL294881
2020-04-26,Apeture Size,Form,0,Front Wheel,0,WAUEL94F36N830805
2020-03-25,Radius,Form,1,Spoiler,1,1FTSX2B5XAE696845
2020-03-16,Contraction,Form,0,Rear Upper Body Part,0,WAUHF68P76A258537
2020-04-01,Scratch,Surface,1,Wing Mirror,1,KNAFU6A28D5330864
2020-04-14,Dent,Surface,0,Rear Lower Body Part,0,SCFFDAAE1CG590513
2020-03-05,Contraction,Form,1,Side Front Body,1,3C6TD5GT9CG385063
2020-03-20,Buldge,Surface,0,Front Wheel,0,WBA3A9C58DF594178
2020-03-01,Flush - Protrusion,Panel Assembly,1,Front Wheel,1,WVWAN7AN9EE319979
2020-03-14,Crack,Form,0,Rear Bumper,0,2G4GP5EC6B9695342
2020-03-04,Gap,Panel Assembly,1,Rear Light,1,1GD11XEG3FF505628
2020-03-29,Wrinkle,Surface,0,Wing Mirror,0,1C3CDFBB0FD214639
2020-03-21,Flush - Recess,Panel Assembly,1,Fuel Cap Cover,1,WBAUC9C5XCV236602
2020-03-15,Radius,Form,0,Rear Upper Body Part,0,1N6AA0CJ7EN194653
2020-03-06,Flush - Protrusion,Panel Assembly,1,Bonite,1,3GTU1YEJ0BG022559
2020-04-06,Buldge,Surface,1,Windscreen,1,2B3CJ4DV2AH975461
2020-04-28,Buldge,Surface,1,Fuel Cap Cover,1,WAUR2AFD0EN956314
2020-04-05,Depression,Surface,0,Skirt,0,W04GN5EC2B1875555
2020-04-29,Crack,Form,0,Rear Wheels,0,WBSWD93598P707409
2020-04-28,Buldge,Surface,1,Exhaust,1,JTHFE2C24D2434712
2020-03-21,Buldge,Surface,0,Rear Wheels,0,1G6KE57Y64U971895
2020-04-27,Elevation,Surface,1,Spoiler,1,WDCYC3HF2DX760863
2020-03-09,Gap,Panel Assembly,1,Rear Window,1,WAUNF68PX6A528279
2020-04-25,Gap,Panel Assembly,0,Side Grill,0,1FT7W2A64EE486511
2020-04-28,Apeture Size,Form,0,Rear Light,0,WAUUL78E27A084678
2020-04-14,Buldge,Surface,0,Rear Light,0,WBAVC73568A419499
2020-03-09,Apeture Size,Form,1,Large Body Part,1,5FRYD3H24GB630855
2020-03-06,Wrinkle,Surface,0,Front Wheel,0,JM3KE2BE3E0076275
2020-03-10,Flush - Protrusion,Panel Assembly,0,Door,0,WBANV93569C934336
2020-04-20,Contraction,Form,1,Exhaust,1,1YVHZ8BA8A5727916
2020-03-20,Dent,Surface,0,Rear Bumper,0,JH4KB16577C581578
2020-03-10,Dent,Surface,0,Spoiler,0,WBASP2C54DC911263
2020-04-07,Radius,Form,0,Windscreen,0,JTHBW1GG1E1754749
2020-03-30,Depression,Surface,1,Rear Wheels,1,5GADT13SX42627277
2020-03-28,Dent,Surface,1,Exhaust,1,WBAUP9C59AV316670
2020-04-20,Scratch,Surface,0,Light 1,0,WAUCFAFH6BN649500
2020-03-23,Dent,Surface,0,Rear Bumper,0,5N1AT2MK8FC671826
2020-04-02,Flush - Recess,Panel Assembly,0,Fuel Cap Cover,0,1GKS2FFJ4BR126998
2020-04-04,Depression,Surface,1,Light 2,1,1G6AE5S38E0552558
